Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Total Sales,Rating
Low Fat,FDK14,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.041105788,6.980000019,83.49340057,4.099999905
Regular,FDM01,Breakfast,2017,OUT035,Tier 2,Small,Supermarket Type1,0.094549298,7.894999981,102.6332016,4.099999905
Low Fat,FDH32,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.076060034,12.80000019,95.14099884,4.099999905
Low Fat,NCQ02,Household,2000,OUT013,Tier 3,High,Supermarket Type1,0.007450258,12.60000038,186.7556,4.099999905
Low Fat,NCV05,Health and Hygiene,2010,OUT046,Tier 1,Small,Supermarket Type1,0.030208509,10.10000038,153.1656036,4.099999905
Low Fat,NCQ38,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013420879,16.35000038,104.8280029,4.099999905
Low Fat,FDV02,Dairy,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.060252432,12.85764534,170.7106018,4.099999905
Low Fat,FDP33,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.089272253,18.70000076,254.7671967,4.099999905
Low Fat,FDK43,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026950104,9.800000191,128.4019928,4.099999905
Low Fat,NCO06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.108470507,19.25,33.4557991,4.099999905
Low Fat,FDR58,Snack Foods,2000,OUT013,Tier 3,High,Supermarket Type1,0.041886576,6.675000191,92.14620209,4.099999905
Low Fat,DRM37,Soft Drinks,2011,OUT010,Tier 3,Medium,Grocery Store,0.161350176,15.35000038,196.6768036,4.099999905
Low Fat,FDF52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067055337,9.300000191,184.2292023,4.099999905
Regular,FDP48,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.043810029,12.85764534,181.3950043,4.099999905
Low Fat,FDW56,Fruits and Vegetables,2011,OUT010,Tier 3,Medium,Grocery Store,0.118672535,7.679999828,192.2162018,4.099999905
Regular,FDM36,Baking Goods,1998,OUT027,Tier 3,Medium,Supermarket Type3,0.058446422,12.85764534,172.1421967,4.099999905
Low Fat,FDZ48,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.076077722,17.75,112.4543991,4.099999905
Low Fat,FDP56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.046556409,8.18500042,47.76919937,4.099999905
Low Fat,FDL36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.076193765,15.10000038,89.78299713,4.099999905
Low Fat,FDW35,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.011106465,10.60000038,42.74539948,4.099999905
Low Fat,FDT25,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.05082988,7.5,122.7071991,4.099999905
Low Fat,FDI14,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.089817196,14.10000038,142.7496033,4.099999905
Low Fat,DRF03,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.045378573,19.10000038,42.41379929,4.099999905
Low Fat,FDV14,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.044566657,19.85000038,88.58560181,4.099999905
Low Fat,FDB17,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.036729123,13.14999962,179.7976074,4.099999905
Low Fat,FDI28,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.026362624,14.30000019,78.3302002,4.099999905
Low Fat,FDG16,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.089956447,15.25,217.1192017,4.099999905
Low Fat,FDO40,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032678839,17.10000038,150.7391968,4.099999905
Low Fat,FDG29,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.056379437,17.60000038,42.74539948,4.099999905
Low Fat,FDB20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.052061483,7.71999979,76.79859924,4.099999905
Low Fat,NCS29,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.069653586,9,266.2883911,4.099999905
Low Fat,NCP17,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.02775746,19.35000038,62.51679993,4.099999905
Low Fat,NCF43,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,8.510000229,142.1470032,4.099999905
Low Fat,NCH18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.044730667,9.300000191,245.1802063,4.099999905
Low Fat,NCW18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.059417054,15.10000038,237.9248047,4.099999905
Low Fat,NCK07,Others,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048762385,10.64999962,165.252594,4.099999905
Low Fat,FDR58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041986641,6.675000191,93.24620056,4.099999905
Low Fat,FDE34,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.108059138,9.194999695,181.7633972,4.099999905
Low Fat,FDZ45,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.06697996,14.10000038,196.7084045,4.099999905
Low Fat,DRK12,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.04195144,9.5,32.49000168,4.099999905
Low Fat,DRF36,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.023613956,16.10000038,192.8845978,4.099999905
Regular,FDG12,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.006335942,6.635000229,121.8097992,4.099999905
Regular,FDJ36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.128459483,14.5,102.0332031,4.099999905
Regular,FDT47,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.02454694,5.260000229,95.70680237,4.099999905
Regular,FDZ35,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,9.600000381,101.6989975,4.099999905
Regular,FDI50,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.030890618,8.420000076,228.735199,4.099999905
Regular,FDK03,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.074035361,12.60000038,256.1355896,4.099999905
Regular,FDL39,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.063429818,16.10000038,179.4317932,4.099999905
Regular,FDW52,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.037580878,14,162.6526031,4.099999905
Regular,FDS56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.038817123,5.784999847,262.6252136,4.099999905
Regular,FDA07,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.030992735,7.550000191,124.3071976,4.099999905
Regular,FDG08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.165616408,13.14999962,172.6764069,4.099999905
Regular,FDH45,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.105831116,15.10000038,41.67959976,4.099999905
Regular,FDQ27,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.044321422,5.190000057,103.8990021,4.099999905
Regular,FDW27,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.15108785,5.860000134,155.1313934,4.099999905
Regular,FDQ15,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.151308328,20.35000038,81.7276001,4.099999905
Regular,FDC22,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,6.889999866,193.4819946,4.099999905
Regular,FDN46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.144856349,7.210000038,100.5332031,4.099999905
Regular,FDS21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020908607,19.85000038,63.51940155,4.099999905
Regular,DRL01,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.077292301,19.5,235.3957977,4.099999905
Regular,FDG35,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,21.20000076,173.6737976,4.099999905
Low Fat,FDQ23,Breads,1998,OUT019,Tier 1,Small,Grocery Store,0.042941559,12.85764534,102.933197,4.099999905
Low Fat,FDW01,Canned,1998,OUT019,Tier 1,Small,Grocery Store,0.112161696,12.85764534,154.4682007,4.099999905
Low Fat,FDF52,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.116928928,12.85764534,183.3291931,4.099999905
Low Fat,FDO28,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.126585096,12.85764534,122.4097977,4.099999905
Low Fat,NCA53,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,0.017295906,12.85764534,47.10340118,4.099999905
Low Fat,NCL41,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,0.073077194,12.85764534,34.32160187,4.099999905
Low Fat,NCS29,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,0.121765122,12.85764534,264.188385,4.099999905
Low Fat,NCZ05,Health and Hygiene,1998,OUT019,Tier 1,Small,Grocery Store,0.101781987,12.85764534,104.6989975,4.099999905
Low Fat,NCH07,Household,1998,OUT019,Tier 1,Small,Grocery Store,0.162248015,12.85764534,160.4604034,4.099999905
Low Fat,NCM54,Household,1998,OUT019,Tier 1,Small,Grocery Store,0.089187719,12.85764534,128.967804,4.099999905
Low Fat,NCQ42,Household,1998,OUT019,Tier 1,Small,Grocery Store,0.068753555,12.85764534,127.9677963,4.099999905
Low Fat,NCW42,Household,1998,OUT019,Tier 1,Small,Grocery Store,0.102371641,12.85764534,221.2456055,4.099999905
Low Fat,FDK45,Seafood,1998,OUT019,Tier 1,Small,Grocery Store,0.059281316,12.85764534,111.5859985,4.099999905
Low Fat,FDC47,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.208162159,12.85764534,228.1694031,4.099999905
Low Fat,FDD46,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.247321039,12.85764534,152.3997955,4.099999905
Low Fat,FDH34,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.054443762,12.85764534,184.6582031,4.099999905
Low Fat,FDQ57,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.048932713,12.85764534,144.4759979,4.099999905
Low Fat,FDR46,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.244102314,12.85764534,148.076004,4.099999905
Low Fat,FDV09,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.036012918,12.85764534,148.0733948,4.099999905
Low Fat,FDZ10,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.077849835,12.85764534,127.2020035,4.099999905
Regular,FDB49,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,0.052791122,12.85764534,98.53839874,4.099999905
Regular,FDR12,Baking Goods,1998,OUT019,Tier 1,Small,Grocery Store,0.05521328,12.85764534,172.4763947,4.099999905
Regular,FDX47,Breads,1998,OUT019,Tier 1,Small,Grocery Store,0.060587738,12.85764534,156.8287964,4.099999905
Regular,FDK26,Canned,1998,OUT019,Tier 1,Small,Grocery Store,0.056338482,12.85764534,184.6239929,4.099999905
Regular,FDV01,Canned,1998,OUT019,Tier 1,Small,Grocery Store,0.14873749,12.85764534,155.1313934,4.099999905
Regular,FDB04,Dairy,1998,OUT019,Tier 1,Small,Grocery Store,0.110701099,12.85764534,88.68560028,4.099999905
Regular,FDF57,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,0.102999151,12.85764534,169.9447937,4.099999905
Regular,FDQ08,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,0.033144604,12.85764534,62.75360107,4.099999905
Regular,FDU44,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,0.102295905,12.85764534,162.3551941,4.099999905
Regular,FDX32,Fruits and Vegetables,1998,OUT019,Tier 1,Small,Grocery Store,0.174838901,12.85764534,142.8786011,4.099999905
Regular,FDS27,Meat,1998,OUT019,Tier 1,Small,Grocery Store,0.021812599,12.85764534,194.7109985,4.099999905
Regular,FDO10,Snack Foods,1998,OUT019,Tier 1,Small,Grocery Store,0,12.85764534,58.75880051,4.099999905
Regular,FDY16,Frozen Foods,1998,OUT019,Tier 1,Small,Grocery Store,0.161477134,12.85764534,186.226593,4.099999905
Low Fat,FDX02,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.057060089,16,225.0404053,4.099999905
Low Fat,NCO54,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.014274292,19.5,55.66139984,4.099999905
Low Fat,FDY48,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.023734871,14,103.2332001,4.099999905
Low Fat,FDN24,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.113267429,14.10000038,54.59560013,4.099999905
Low Fat,FDO60,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.034369528,20,43.70859909,4.099999905
Low Fat,FDG60,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.060699724,20.35000038,233.3616028,4.099999905
Low Fat,FDQ37,Breakfast,2010,OUT046,Tier 1,Small,Supermarket Type1,0.089260668,20.75,193.4477997,4.099999905
Low Fat,FDW25,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.037398953,5.175000191,84.22239685,4.099999905
Low Fat,FDB16,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.044925783,8.210000038,86.01979828,4.099999905
Low Fat,FDX14,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.074940033,13.10000038,75.03540039,4.099999905
Low Fat,DRG03,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.061986573,14.5,153.0997925,4.099999905
Low Fat,DRF15,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.033213992,18.35000038,154.9340057,4.099999905
Low Fat,DRH39,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0,20.70000076,78.46700287,4.099999905
Low Fat,FDJ28,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.021860985,12.30000019,193.3161926,4.099999905
Low Fat,FDF04,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.013637046,17.5,258.5303955,4.099999905
Low Fat,FDP16,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.039294854,18.60000038,246.6802063,4.099999905
Low Fat,FDT31,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.012448294,19.75,188.2872009,4.099999905
Low Fat,DRM47,Hard Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.043785695,9.300000191,191.6846008,4.099999905
Low Fat,NCY41,Health and Hygiene,2010,OUT046,Tier 1,Small,Supermarket Type1,0.075735621,16.75,34.55319977,4.099999905
Low Fat,NCX42,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.005978595,6.360000134,163.6526031,4.099999905
Low Fat,NCY54,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.177694842,8.430000305,171.1421967,4.099999905
Low Fat,NCF07,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.032022536,9,101.8015976,4.099999905
Low Fat,NCD07,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0,9.100000381,114.4517975,4.099999905
Low Fat,NCF31,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.051847424,9.130000114,152.8023987,4.099999905
Low Fat,NCQ06,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.041824523,13,256.7013855,4.099999905
Low Fat,NCI54,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.033599041,15.19999981,107.7911987,4.099999905
Low Fat,NCR18,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.020487625,15.85000038,44.01119995,4.099999905
Low Fat,NCA54,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0.036641598,16.5,178.7317963,4.099999905
Low Fat,NCA30,Household,2010,OUT046,Tier 1,Small,Supermarket Type1,0,19,189.1871948,4.099999905
Low Fat,FDI57,Seafood,2010,OUT046,Tier 1,Small,Supermarket Type1,0.054025643,19.85000038,197.2767944,4.099999905
Low Fat,FDX34,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.071985528,6.195000172,122.2098007,4.099999905
Low Fat,FDT34,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.174350277,9.300000191,104.4963989,4.099999905
Low Fat,FDX58,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.043763679,13.14999962,183.0950012,4.099999905
Low Fat,FDM33,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.087719694,15.60000038,218.5798035,4.099999905
Low Fat,FDR46,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.139417648,16.85000038,147.4759979,4.099999905
Low Fat,FDV46,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.012607876,18.20000076,139.8179932,4.099999905
Low Fat,DRK49,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.035943717,14.14999962,40.51380157,4.099999905
Low Fat,DRH36,Soft Drinks,2010,OUT046,Tier 1,Small,Supermarket Type1,0.033380061,16.20000076,74.06960297,4.099999905
Regular,FDQ48,Baking Goods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.034411237,14.30000019,98.67259979,4.099999905
Regular,FDX47,Breads,2010,OUT046,Tier 1,Small,Supermarket Type1,0.034604345,6.550000191,157.8287964,4.099999905
Regular,FDM01,Breakfast,2010,OUT046,Tier 1,Small,Supermarket Type1,0.09456718,7.894999981,104.5332031,4.099999905
Regular,FDZ13,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.153494984,7.840000153,48.93500137,4.099999905
Regular,FDA25,Canned,2010,OUT046,Tier 1,Small,Supermarket Type1,0.068125755,16.5,101.1989975,4.099999905
Regular,FDZ14,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.047588695,7.710000038,122.4756012,4.099999905
Regular,FDW14,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.038211536,8.300000191,87.71980286,4.099999905
Regular,FDS02,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.145867348,10.19499969,194.0794067,4.099999905
Regular,FDD52,Dairy,2010,OUT046,Tier 1,Small,Supermarket Type1,0.183294877,18.25,111.6569977,4.099999905
Regular,FDV04,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.150015235,7.824999809,157.5287933,4.099999905
Regular,FDY40,Frozen Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.085834995,15.5,49.6692009,4.099999905
Regular,FDR31,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.049162883,6.460000038,146.910202,4.099999905
Regular,FDY44,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.024404557,14.14999962,198.3110046,4.099999905
Regular,FDQ08,Fruits and Vegetables,2010,OUT046,Tier 1,Small,Supermarket Type1,0.018930351,15.69999981,59.45360184,4.099999905
Regular,FDW27,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.150853306,5.860000134,156.0314026,4.099999905
Regular,FDX51,Meat,2010,OUT046,Tier 1,Small,Supermarket Type1,0.022058723,9.5,196.8451996,4.099999905
Regular,FDW57,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0,8.31000042,177.4028015,4.099999905
Regular,FDV33,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.02734361,9.600000381,257.8304138,4.099999905
Regular,FDV57,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.065896556,15.25,179.2660065,4.099999905
Regular,FDU57,Snack Foods,2010,OUT046,Tier 1,Small,Supermarket Type1,0.089554183,8.270000458,150.8708038,4.099999905
Low Fat,FDA11,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.043326512,7.75,95.64360046,4.099999905
Low Fat,NCM18,Household,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.083009876,13,61.11940002,4.099999905
Low Fat,FDD58,Snack Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.059472609,7.760000229,98.76999664,4.099999905
Low Fat,FDG32,Fruits and Vegetables,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.176991031,19.85000038,221.5771942,4.099999905
Low Fat,FDB11,Starchy Foods,2020,OUT017,Tier 2,Medium,Supermarket Type1,0.061192211,16,224.1403961,4.099999905
Low Fat,FDV24,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.103481777,5.635000229,150.0050049,4.099999905
Low Fat,FDX24,Baking Goods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.013957308,8.354999542,94.04620361,4.099999905
Low Fat,FDP37,Breakfast,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.143396169,15.60000038,128.0993958,4.099999905
Low Fat,FDF50,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.117568299,4.90500021,197.6768036,4.099999905
Low Fat,FDY13,Canned,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.030188505,12.10000038,77.36699677,4.099999905
Low Fat,DRG15,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.076891527,6.130000114,61.55360031,4.099999905
Low Fat,DRE03,Dairy,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.024276035,19.60000038,45.37179947,4.099999905
Low Fat,FDT40,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.0959896,5.985000134,127.3677979,4.099999905
Low Fat,FDK04,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.052418124,7.360000134,56.55879974,4.099999905
Low Fat,FDV40,Frozen Foods,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.014721579,17.35000038,73.10379791,4.099999905
Low Fat,FDE09,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.021647194,8.774999619,109.5227966,4.099999905
Low Fat,FDL08,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.049819857,10.80000019,243.2144012,4.099999905
Low Fat,FDG32,Fruits and Vegetables,2015,OUT045,Tier 2,Medium,Supermarket Type1,0.176352456,19.85000038,220.8771973,4.099999905
Low Fat,NCU17,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.093071677,5.320000172,103.8674011,4.099999905
Low Fat,NCN29,Health and Hygiene,2015,OUT045,Tier 2,Small,Supermarket Type1,0.012141036,15.19999981,48.70339966,4.099999905
Low Fat,NCE07,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0,8.180000305,140.5153961,4.099999905
Low Fat,NCU42,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.019546214,9,168.1473999,4.099999905
Low Fat,NCN26,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.028738057,10.85000038,117.1808014,4.099999905
Low Fat,NCN42,Household,2015,OUT045,Tier 2,Small,Supermarket Type1,0.014251461,20.25,148.6417999,4.099999905
Low Fat,FDP39,Meat,2015,OUT045,Tier 2,Small,Supermarket Type1,0.069565758,12.64999962,52.43239975,4.099999905
Low Fat,FDV03,Meat,2015,OUT045,Tier 2,Small,Supermarket Type1,0.05820908,17.60000038,153.6313934,4.099999905
Low Fat,NCM31,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.081361286,6.09499979,141.9154053,4.099999905
Low Fat,NCN07,Others,2015,OUT045,Tier 2,Small,Supermarket Type1,0.03401354,18.5,133.2283936,4.099999905
